Id,x0,x1,clasterId,pointType,#dist,
p6446,9.444,36.062,-1,-1,119880
p9978,16.472,39.293,1,0,119879
p4389,32.858,28.35,-1,-1,119883
p2181,32.538,29.874,-1,-1,119882
p8377,32.253,37.026,1,0,119883
p7798,32.113,40.091,1,0,119883
p8809,31.013,41.915,1,0,119882
p5570,32.469,54.555,1,0,209
p7572,21.779,68.495,1,0,125
p192,52.852,51.333,1,0,635
p4219,21.727,71.013,1,1,151
p5677,25.923,70.788,1,1,150
p2432,67.842,32.919,1,0,1709
p1409,17.032,73.659,1,0,200
p3996,24.323,72.669,1,1,162
p2815,32.783,69.609,1,0,213
p6474,68.62,35.878,1,0,1654
p2577,20.355,75.447,1,1,148
p4527,17.618,76.707,1,0,269
p9786,38.357,69.882,1,1,250
p1371,35.547,71.589,1,0,202
p9710,24.719,76.158,1,1,138
p452,21.462,77.294,1,1,188
p4009,30.277,74.372,1,1,139
p9123,22.438,77.946,1,1,175
p9679,29.382,76.012,1,1,199
p361,68.998,44.106,1,0,1560
p2322,33.904,75.584,1,1,189
p7620,47.035,68.538,1,1,275
p9002,23.927,80.504,1,1,204
p7640,40.033,74.325,1,0,274
p3333,35.155,77.012,1,1,189
p474,41.459,74.059,1,0,260
p4740,28.05,80.915,1,1,252
p4644,28.819,81.143,1,0,264
p9707,43.595,74.542,1,0,323
p8760,48.953,71.91,1,0,297
p8520,54.849,68.081,1,0,321
p5097,54.094,68.93,1,0,297
p2702,39.001,78.473,1,1,262
p608,72.603,49.364,1,0,1438
p9868,50.943,72.573,1,1,334
p1718,36.923,80.758,1,1,289
p5277,54.463,70.224,1,0,310
p8101,33.797,82.437,1,1,288
p5904,38.135,81.592,1,1,375
p5314,31.242,85.269,1,1,308
p8764,50.613,75.772,1,1,355
p7962,23.504,88.291,1,0,515
p3893,22.939,88.756,1,0,517
p6966,86.697,31.889,1,0,1718
p1071,32.723,86.389,1,1,410
p9056,40.666,82.996,1,1,409
p5088,21.191,90.175,1,0,572
p5093,27.506,88.504,1,1,386
p8305,26.029,89.203,1,0,449
p672,61.714,69.727,1,1,467
p2022,37.364,85.425,1,1,373
p5889,80.12,48.598,1,0,1424
p1468,58.985,72.888,1,1,339
p9802,50.868,78.939,1,1,398
p9360,59.868,72.511,1,1,374
p9003,41.348,84.674,1,0,401
p1116,54.673,76.753,1,1,383
p4425,48.703,81.09,1,0,455
p5994,65.51,68.936,1,0,592
p8424,55.245,77.925,1,1,358
p9581,41.634,86.158,1,0,444
p3013,45.832,84.49,1,1,431
p371,57.224,77.799,1,1,346
p5712,35.007,90.121,1,0,351
p5479,32.729,91.022,1,1,341
p139,50.759,82.452,1,1,396
p1343,59.781,76.367,1,1,323
p5846,38.232,89.275,1,0,410
p5289,29.893,92.713,1,1,316
p6678,32.169,92.057,1,1,374
p4917,64.727,73.091,1,0,364
p7653,60.474,76.761,1,1,302
p9697,44.277,87.35,1,0,434
p7089,56.95,79.73,1,1,406
p4835,18.619,96.615,1,0,539
p6821,60.877,77.748,1,1,288
p2534,21.54,96.425,1,1,476
p4176,18.043,97.254,1,0,586
p7944,61.395,77.725,1,1,323
p9979,51.149,85.005,1,1,451
p3577,53.196,83.794,1,1,446
p130,29.654,94.833,1,1,292
p818,47.564,87.392,1,1,381
p3681,68.589,72.469,1,0,431
p2935,64.69,76.368,1,1,286
p1205,67.85,73.644,1,1,384
p1479,49.669,87.056,1,1,391
p9203,34.828,94.239,1,0,315
p811,65.628,76.131,1,1,336
p3579,8.441,100.529,1,0,1085
p4694,32.332,96.076,1,1,324
p6834,25.855,98.251,1,1,384
p1261,30.025,97.059,1,1,323
p4598,33.074,96.423,1,1,322
p5139,27.35,98.527,1,1,369
p458,97.968,29.37,1,0,2099
p8250,17.962,100.805,1,0,612
p599,28.911,99.315,1,1,396
p9990,17.427,102.033,1,1,594
p706,65.55,80.114,1,0,384
p5243,73.586,72.906,1,1,560
p3290,32.812,98.274,1,1,315
p2457,36.789,97.449,1,1,440
p2167,46.91,93.008,1,0,633
p7754,74.01,73.671,1,0,555
p2345,96.296,40.418,1,1,1621
p7138,55.606,88.445,1,0,668
p9969,68.587,79.172,1,1,447
p3474,19.62,102.929,1,1,550
p5060,97.228,39.798,1,1,1550
p7945,73.408,75.876,1,1,461
p8567,50.987,92.808,1,1,618
p1204,64.778,84.074,1,0,502
p5337,45.044,96.237,1,0,651
p2710,20.508,104.33,1,1,612
p9308,45.152,96.415,1,0,638
p8389,39.921,98.83,1,1,459
p4170,46.148,96.089,1,0,675
p5353,31.865,101.905,1,1,439
p6827,59.543,89.465,1,0,692
p3491,81.168,70.878,1,0,691
p488,28.163,104.378,1,1,583
p7051,74.503,78.407,1,1,500
p3155,75.042,77.918,1,1,452
p2830,76.445,76.889,1,1,475
p2758,34.859,102.933,1,1,532
p4541,68.111,85.084,1,1,472
p7340,18.683,107.384,1,1,733
p3781,65.152,87.445,1,0,493
p8059,44.811,100.006,1,1,569
p5805,63.5,89.411,1,0,495
p3716,39.623,102.35,1,1,482
p751,38.412,102.886,1,1,517
p7267,67.625,86.571,1,1,414
p5342,71.081,83.901,1,1,426
p1986,79.592,76.397,1,1,510
p354,24.009,107.767,1,1,640
p4631,59.444,93.226,1,0,575
p7880,22.216,108.349,1,1,568
p2711,36.662,104.369,1,1,470
p2396,14.943,109.986,1,1,876
p4246,83.706,72.958,1,0,538
p2389,68.915,87.277,1,1,307
p8840,36.433,105.087,1,1,441
p3441,87.445,68.783,1,0,683
p661,44.477,102.127,1,1,455
p4592,97.806,53.536,1,1,1217
p8369,96.504,55.868,1,0,1122
p7745,39.133,104.498,1,1,430
p2296,71.538,85.822,1,1,400
p9774,103.227,43.122,1,0,1615
p7669,88.96,68.012,1,1,741
p8398,77.37,81.326,1,0,458
p4313,76.441,82.601,1,1,374
p9249,80.578,79.455,1,0,606
p334,67.907,90.611,1,1,431
p4982,56.641,98.173,1,0,671
p7796,75.458,84.596,1,0,465
p3689,63.853,93.955,1,0,509
p711,32.117,109.217,1,1,488
p6030,52.566,101.101,1,0,624
p5898,73.414,87.179,1,1,445
p7222,79.447,81.78,1,1,584
p8685,71.383,88.961,1,1,446
p3040,20.122,112.335,1,1,711
p8890,90.353,69.805,1,1,562
p533,70.26,90.168,1,1,437
p2115,100.299,55.072,1,1,1152
p723,90.343,70.325,1,1,539
p2680,29.25,110.994,1,0,668
p9769,72.884,88.85,1,1,461
p3498,54.955,101.446,1,0,681
p2312,40.107,108.821,1,1,494
p3282,45.114,106.95,1,0,593
p2348,67.906,94.488,1,0,537
p19,90.307,73.486,1,1,418
p8020,61.127,99.23,1,0,489
p5074,91.566,72.212,1,1,430
p4848,37.709,110.445,1,1,481
p5504,28.187,113.408,1,0,650
p8285,33.276,112.226,1,0,660
p1667,37.275,111.523,1,1,541
p6233,90.817,74.78,1,1,379
p3270,96.318,68.278,1,1,585
p1520,49.215,107.492,1,1,641
p5554,42.772,110.768,1,0,605
p4275,61.133,101.851,1,1,513
p1882,38.555,112.372,1,0,579
p4538,67.156,98.011,1,0,451
p6207,20.492,117.848,1,0,932
p7149,72.27,95.419,1,0,482
p5323,89.385,79.702,1,0,506
p4539,89.968,79.221,1,0,470
p9593,90.211,79.071,1,0,446
p3582,116.357,29.341,1,0,2676
p8734,108.06,52.495,1,0,1208
p4249,62.701,102.641,1,1,499
p9171,2.364,120.476,1,0,1567
p5823,67.981,99.658,1,1,405
p8813,44.408,112.495,1,0,696
p8050,92.347,78.25,1,1,339
p5487,93.475,76.9,1,1,338
p7444,90.016,81.072,1,0,504
p9896,89.099,82.281,1,0,529
p2040,69.579,99.59,1,1,401
p7370,94.183,76.748,1,1,386
p8419,22.124,119.55,1,0,921
p393,78.622,92.777,1,0,423
p3646,67.354,101.312,1,1,401
p9236,103.116,64.576,1,0,794
p9465,82.705,89.319,1,0,602
p2281,54.111,109.125,1,1,633
p2992,83.32,89.424,1,0,606
p2208,58.841,107.244,1,1,472
p4299,81.143,92.218,1,0,532
p9077,82.632,90.993,1,0,651
p4552,81.736,91.847,1,0,582
p5084,65.909,104.269,1,1,425
p6445,100.708,71.992,1,1,513
p9993,9.794,123.472,1,0,1397
p6502,50.81,113.06,1,0,629
p1255,96.881,77.364,1,1,465
p387,65.65,105.292,1,1,450
p1758,99.329,74.566,1,0,476
p2374,84.65,91.606,1,0,494
p5224,57.366,110.88,1,0,626
p1005,71.598,102.415,1,1,412
p2594,73.978,100.794,1,1,498
p9807,100.259,75.353,1,0,449
p8399,67.385,105.926,1,1,446
p3396,70.379,104.074,1,1,337
p9992,58.061,111.898,1,0,673
p9565,88.006,90.715,1,1,498
p7910,56.858,113.207,1,0,738
p7194,91.613,87.869,1,1,586
p9216,102.179,75.819,1,1,378
p3885,104.301,73.233,1,1,501
p3183,80.47,99.037,1,0,556
p4507,102.495,76.782,1,1,349
p5968,70.247,107.199,1,1,422
p6397,59.15,113.736,1,0,711
p1334,83.275,97.813,1,1,440
p9079,92.804,89.609,1,0,511
p8468,75.356,104.83,1,1,454
p4679,74.73,105.853,1,1,431
p7932,81.366,101.003,1,1,518
p6064,92.593,91.009,1,0,508
p8331,100.859,81.948,1,0,412
p1827,71.49,109.096,1,0,482
p3910,69.485,110.585,1,0,510
p1024,105.872,76.865,1,1,340
p3415,95.397,89.828,1,0,437
p2809,106.319,76.724,1,1,327
p8011,102.151,82.233,1,0,377
p2231,96.868,88.464,1,0,463
p6393,12.464,130.701,3,0,1265
p6980,32.656,127.236,3,0,893
p1872,14.179,130.659,3,0,1132
p787,107.994,75.058,1,1,375
p9185,81.43,103.566,1,1,440
p4588,108.92,75.471,1,1,364
p4748,116.798,62.874,2,0,862
p938,113.246,69.092,1,0,554
p3501,79.992,105.933,1,0,463
p3022,77.466,107.933,1,0,452
p3231,100.566,87.184,1,0,417
p9101,89.799,98.26,1,0,427
p6885,92.818,95.488,1,1,376
p834,114.166,68.587,1,0,629
p2104,105.994,81.689,1,1,307
p3983,31.512,130.261,3,0,722
p3938,7.001,134.085,3,0,1766
p206,89.979,99.89,1,0,467
p2107,102.415,87.268,1,1,412
p6022,88.602,101.541,1,1,428
p6820,129.21,38.801,2,0,2947
p4664,115.059,70.588,1,0,471
p8999,109.145,79.592,1,1,314
p6997,88.192,103.002,1,1,415
p8240,109.573,80.041,1,1,312
p4199,116.821,69.283,2,0,604
p5564,107.399,83.517,1,1,357
p4652,107.489,83.461,1,1,357
p301,108.983,81.51,1,1,322
p2926,100.722,93.274,1,1,400
p9835,111.844,80.234,1,1,362
p2052,99.083,95.623,1,1,388
p9121,31.241,134.189,3,0,556
p3031,99.203,96.121,1,1,363
p2076,108.384,85.649,1,1,360
p5439,93.939,101.302,1,1,340
p1751,98.184,97.225,1,1,338
p3152,113.973,78.928,1,1,498
p4881,85.337,109.487,1,0,594
p9824,88.052,107.609,1,1,542
p1644,121.143,68.878,2,1,554
p9630,103.265,94.268,1,1,491
p5370,93.934,103.76,1,1,492
p1307,100.41,97.905,1,1,310
p6045,112.016,84.655,1,1,436
p550,92.035,106.078,1,1,491
p3514,121.669,71.339,2,1,565
p8095,101.711,97.879,1,1,406
p8542,98.716,101.833,1,1,409
p4064,107.398,92.721,1,0,673
p7269,98.381,102.297,1,1,445
